Split group,AGFV feature,Feature index,Baseline AUC,Ablated AUC,Delta AUC,Baseline balanced accuracy,Ablated balanced accuracy,Delta balanced accuracy,Baseline accuracy,Ablated accuracy,Delta accuracy,Baseline F1,Ablated F1,Delta F1,Mean absolute probability change,Mean signed probability change,Feature ablation score
Validation,AGFV019,18,0.9247654018767849,0.9219910240718076,0.002774377804977357,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0003149261756334454,-9.907699859468266e-05,0.0028058704225407015
Test,AGFV019,18,0.8859514170040484,0.8826720647773278,0.0032793522267206,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.00032969145104289055,7.679439295316115e-05,0.003312321371824889
Heldout,AGFV019,18,0.9048465758992075,0.9012497459865879,0.003596829912619559,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.00032232521334663033,-1.0945458598143887e-05,0.003629062433954222
All,AGFV019,18,0.9774329597253476,0.9763492801915641,0.0010836795337835214,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0001829081156756729,-5.701600821339525e-05,0.0011019703453510887
Train,AGFV020,19,0.9990490054791915,0.9990855821915303,-3.6576712338809436e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00020172134099993855,0.00018078068387694657,-1.640457823881558e-05
Validation,AGFV020,19,0.9247654018767849,0.9241126070991432,0.0006527947776416854,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0003973861748818308,0.00030113596585579216,0.0006925333951298684
Test,AGFV020,19,0.8859514170040484,0.8846963562753036,0.0012550607287448168,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0003865376638714224,0.00031992970616556704,0.001293714495131959
Heldout,AGFV020,19,0.9048465758992075,0.9038813249339566,0.0009652509652509078,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0003919498703908175,0.0003105538198724389,0.0010044459522899896
All,AGFV020,19,0.9774329597253476,0.9771489671686573,0.00028399255669031565,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00025836098939180374,0.0002194200351368636,0.000309828655629496
Train,AGFV021,20,0.9990490054791915,0.9990160864380866,3.291904110491739e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00020784258958883584,-0.0001222657592734322,5.370330006380098e-05
Validation,AGFV021,20,0.9247654018767849,0.9259077927376581,-0.0011423908608731992,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0011111643398180604,-0.0009583603241480887,-0.001031274426891393
Test,AGFV021,20,0.8859514170040484,0.8865991902834008,-0.0006477732793523927,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0009647950646467507,-0.0007424273644573987,-0.005814451667624576
Heldout,AGFV021,20,0.9048465758992075,0.9054155659418817,-0.000568990042674189,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0010378167498856783,-0.0008501533884555101,-0.0030967873150539393
All,AGFV021,20,0.9774329597253476,0.9774906598003577,-5.770007501004759e-05,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0004549635050352663,-0.00033899093978106976,-0.0007983672465191827
Train,AGFV022,21,0.9990490054791915,0.9990124287668527,3.6576712338809436e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0005346674006432295,-0.0005292402929626405,9.004345240313239e-05
Validation,AGFV022,21,0.9247654018767849,0.9251733986128111,-0.000407996736026206,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.001665623625740409,-0.0016112691955640912,-0.0002414343734521651
Test,AGFV022,21,0.8859514170040484,0.8861538461538462,-0.00020242914979773374,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0019955241587013006,-0.0019470320548862219,-0.005266034628664462
Heldout,AGFV022,21,0.9048465758992075,0.9047348099979678,0.00011176590123962438,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0018309412989765406,-0.0017795244930312037,-0.0023367189162310396
All,AGFV022,21,0.9774329597253476,0.9772093719346835,0.00022358779066411483,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0009206269169226289,-0.0009015066316351295,-0.000470513039656284
Train,AGFV023,22,0.9990490054791915,0.9990855821915303,-3.6576712338809436e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00012110612442484125,-7.187740266090259e-05,-2.4466099896325308e-05
Validation,AGFV023,22,0.9247654018767849,0.9219910240718074,0.002774377804977468,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0003769226314034313,0.00016317637346219271,0.002812070068117811
Test,AGFV023,22,0.8859514170040484,0.8842914979757085,0.0016599190283399512,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0002488376630935818,6.737685180269182e-05,0.0016848027946493095
Heldout,AGFV023,22,0.9048465758992075,0.9023978866084129,0.002448689290794559,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0003127375093754381,0.00011516993981786072,0.002479963041732103
All,AGFV023,22,0.9774329597253476,0.9767153150424095,0.0007176446829381122,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00017816350737120956,-1.618492569832597e-05,0.0007354610336752331
Train,AGFV024,23,0.9990490054791915,0.9990709515065948,-2.1946027403241253e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0002703761856537312,-0.00013481579662766308,5.09159116213187e-06
Validation,AGFV024,23,0.9247654018767849,0.9263157894736843,-0.0015503875968994052,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0012623826041817665,0.0007294387905858457,0.0038390085582556297
Test,AGFV024,23,0.8859514170040484,0.8885829959514171,-0.0026315789473686513,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0013023762730881572,0.0007364506018348038,-0.0025013413200598356
Heldout,AGFV024,23,0.9048465758992075,0.9068482015850436,-0.0020016256858361725,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0012824240839108825,0.0007329524960368872,0.000758195669923456
All,AGFV024,23,0.9774329597253476,0.9782146154290001,-0.0007816557036525174,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.0005717087187804282,0.00012355815852060914,6.167869023807616e-05
Train,AGFV025,24,0.9990490054791915,0.9991075282189336,-5.852273974205069e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0003557302989065647,-0.00032746820943430066,-2.2949709851394218e-05
Validation,AGFV025,24,0.9247654018767849,0.9218278253773969,0.0029375764993879727,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0005699514294974506,-0.0003727567382156849,0.008257729537074576
Test,AGFV025,24,0.8859514170040484,0.8849392712550607,0.0010121457489877805,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0006358528044074774,-0.0004317839629948139,0.0010757310294285283
Heldout,AGFV025,24,0.9048465758992075,0.9027636659215607,0.0020829099776468185,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0006029754295013845,-0.00040233609615825117,0.0047747864679654976
All,AGFV025,24,0.9774329597253476,0.9769650481795625,0.0004679115457850713,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.00042934645898640156,-0.0003497597645036876,0.0012970097136962623
Train,AGFV026,25,0.9990490054791915,0.9990160864380866,3.291904110491739e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0001403075730195269,0.00012005023017991334,4.694979840687008e-05
Validation,AGFV026,25,0.9247654018767849,0.9260709914320685,-0.0013055895552835928,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.00040516650187782943,0.0003622479853220284,-0.0012650729050958098
Test,AGFV026,25,0.8859514170040484,0.8890688259109312,-0.0031174089068827238,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0005218689911998808,0.00024358974769711494,-0.0030652220077627356
Heldout,AGFV026,25,0.9048465758992075,0.9069091648039016,-0.0020625889046941293,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0004636477096937597,0.00030278670601546764,-0.002016224133724753
All,AGFV026,25,0.9774329597253476,0.9781488012809417,-0.0007158415555941211,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00023658061400055885,0.0001744591718306765,-0.0006921834941940652
Train,AGFV027,26,0.9990490054791915,0.9990307171230222,1.8288356169349207e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0003433761012274772,-0.00029255752451717854,5.262596629209693e-05
Validation,AGFV027,26,0.9247654018767849,0.9269685842513259,-0.0022031823745409795,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.001578075927682221,-0.0014948815805837512,0.003217783112964101
Test,AGFV027,26,0.8859514170040484,0.891578947368421,-0.005627530364372579,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0017585339955985546,-0.001697798608802259,-0.010714834859549582
Heldout,AGFV027,26,0.9048465758992075,0.9090022353180248,-0.004155659418817348,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.001668505952693522,-0.0015965660568326712,-0.003988808823547995
All,AGFV027,26,0.9774329597253476,0.9789106225838093,-0.0014776628584617368,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0007379273301921785,-0.0006808199686929584,-0.001403870125442519
Train,AGFV028,27,0.9990490054791915,0.9990051134243849,4.389205480659353e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00023702681937720627,0.00010802852921187878,6.759473674431416e-05
Validation,AGFV028,27,0.9247654018767849,0.9257445940432477,-0.0009791921664628056,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.002360479673370719,0.0021725031547248363,0.004520013695611125
Test,AGFV028,27,0.8859514170040484,0.8893117408906882,-0.00336032388663976,0.8283400809716599,0.823076923076923,0.0052631578947368585,0.8311111111111111,0.8266666666666667,0.004444444444444473,0.8020833333333334,0.7958115183246073,0.006271815008726089,0.0027337658684700727,0.0024384360294789076,0.0021762105949441057
Heldout,AGFV028,27,0.9048465758992075,0.9071326966063807,-0.002286120707173267,0.8396260922576713,0.8343629343629344,0.0052631578947368585,0.844097995545657,0.8396436525612472,0.0044543429844098315,0.8148148148148148,0.8085106382978723,0.0063041765169424835,0.002547538373619318,0.002305765636265278,0.0032317910249255234
All,AGFV028,27,0.9774329597253476,0.9781857653914949,-0.000752805666147327,0.9502697478506722,0.948697420806647,0.0015723270440252124,0.9515915119363395,0.9502652519893899,0.0013262599469495706,0.9425649095200629,0.9408983451536643,0.0016665643663985596,0.00092497089644894,0.0007623946294188499,0.0009120184675227794
Train,AGFV029,28,0.9990490054791915,0.9990855821915303,-3.6576712338809436e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0004180725081823766,9.573820716468617e-05,5.2305384794282316e-06
Validation,AGFV029,28,0.9247654018767849,0.9249286005711954,-0.0001631986944105046,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.004083164501935244,0.003045117948204279,0.00024511775578301976
Test,AGFV029,28,0.8859514170040484,0.8845344129554654,0.001417004048583026,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.004863118287175894,0.003025767160579562,0.0019033158773006154
Heldout,AGFV029,28,0.9048465758992075,0.904145498882341,0.0007010770168665026,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.00447400938719511,0.0030354210175573826,0.0011484779555860137
All,AGFV029,28,0.9774329597253476,0.9773364924124401,9.646731290746668e-05,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.001625708886422217,0.0009710151352919638,0.00025903820154968835
Train,AGFV030,29,0.9990490054791915,0.9990160864380866,3.291904110491739e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,9.493750258116052e-05,-2.4268505512736738e-05,4.241279136303344e-05
Validation,AGFV030,29,0.9247654018767849,0.9253365973072215,-0.0005711954304365996,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0005263736238703132,-1.48610808992089e-06,-0.0005185580680495683
Test,AGFV030,29,0.8859514170040484,0.8889068825910931,-0.0029554655870446256,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.000570576055906713,0.00020607994520105422,-0.002898407981453954
Heldout,AGFV030,29,0.9048465758992075,0.9066653119284699,-0.0018187360292624133,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0005485240835696459,0.00010252803622279316,-0.0017638836209054487
All,AGFV030,29,0.9774329597253476,0.977915296289885,-0.00048233656453744445,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00022999080829322338,1.3484584997058846e-05,-0.0004593374837081221
Train,AGFV031,30,0.9990490054791915,0.9990709515065948,-2.1946027403241253e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00022836154676042497,-9.722251706989482e-05,8.901272728012457e-07
Validation,AGFV031,30,0.9247654018767849,0.9230518155854753,0.0017135862913095767,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0009743435075506568,-0.000498971960041672,0.0018110206420646423
Test,AGFV031,30,0.8859514170040484,0.8849797570850203,0.000971659919028145,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0009563333005644381,-0.000690483720973134,-0.00419586464565227
Heldout,AGFV031,30,0.9048465758992075,0.9032107295265189,0.001635846372688543,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0009653183515183628,-0.0005949410260654986,-0.0008992007395279388
All,AGFV031,30,0.9774329597253476,0.976945213778778,0.0004877459465696399,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0004477869952097535,-0.0002454159257467836,-0.00025363887592204647
