Split group,Region label,Region name,hemisphere,acronyms,subcortex,RSN,BraakStage,"Subjects, n",Mean mask voxels in 64^3,Baseline AUC,Ablated AUC,Delta AUC,Baseline balanced accuracy,Ablated balanced accuracy,Delta balanced accuracy,Baseline accuracy,Ablated accuracy,Delta accuracy,Baseline F1,Ablated F1,Delta F1,Mean absolute probability change,Median absolute probability change,Mean signed probability change,"Prediction changed, n","Prediction changed, fraction",Mean AGFV L2 change,Mean AGFV absolute change,Mean top AGFV absolute delta,MNI.x,MNI.y,MNI.z,Region ablation score
Heldout,2000,ctx-rh-unknown,,,,,,362,59.0,0.9060267307218526,0.9033628972653361,0.00266383345651644,0.8276361172702636,0.8245873367824588,0.0030487804878048808,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.8050314465408805,0.0037459829262040945,0.0031686081597324233,1.0609626770019531e-05,0.00028478576240865565,3,0.008287292817679558,0.09547224663244946,0.00690620550541696,0.021718859672546387,,,,0.01661615689123866
Validation,2000,ctx-rh-unknown,,,,,,181,59.0,0.9307711258930772,0.9254742547425474,0.005296871150529792,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.002881240485575647,8.670147508382797e-06,0.00033616413521832527,1,0.0055248618784530384,0.10031582792295987,0.007254531378542634,0.02261487625086505,,,,0.02208269017810314
Test,2000,ctx-rh-unknown,,,,,,181,59.0,0.8814363143631436,0.8819906380881991,-0.0005543237250554833,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.0034559758338892,1.2516975402832031e-05,0.00023340738959898606,2,0.011049723756906077,0.09062866534193906,0.006557879632291286,0.020822843094227723,,,,0.010564504116815612
Heldout,2001,ctx-rh-bankssts,R,STS,,Default Mode Network,5.0,362,53.0,0.9060267307218526,0.9053646218280363,0.0006621088938162378,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.0010676761685217118,3.875233232975006e-06,8.963154839835443e-05,0,0.0,0.03205235640326057,0.0023099912974249587,0.00739546289965922,51.892284,-41.350428,4.49336,0.004039776359762909
Validation,2001,ctx-rh-bankssts,R,STS,,Default Mode Network,5.0,181,53.0,0.9307711258930772,0.9300320275930032,0.0007390983000740148,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0011992174051496205,3.3974647521972656e-06,8.512570816015012e-05,0,0.0,0.03209792539118455,0.0023094951456543882,0.007395153422711304,51.892284,-41.350428,4.49336,0.004247810850878024
Test,2001,ctx-rh-bankssts,R,STS,,Default Mode Network,5.0,181,53.0,0.8814363143631436,0.8808819906380881,0.0005543237250554833,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.0009361349318938032,4.827976226806641e-06,9.413738863655875e-05,0,0.0,0.03200678741533659,0.0023104874491955293,0.007395772376607136,51.892284,-41.350428,4.49336,0.0038009461061448155
Heldout,2002,ctx-rh-caudalanteriorcingulate,R,CACin,,Ventral Attention,4.0,362,48.0,0.9060267307218526,0.9072123675782213,-0.0011856368563687436,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.0038423098685497737,6.627291440963745e-06,0.0009064615307921204,2,0.0055248618784530384,0.08671865231458493,0.006247439998162149,0.019971137156308685,4.409916,17.649759,24.87665,0.009456599198188483
Validation,2002,ctx-rh-caudalanteriorcingulate,R,CACin,,Ventral Attention,4.0,181,48.0,0.9307711258930772,0.9306479428430647,0.00012318305001246532,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.004112483972158716,5.554407835006714e-06,0.0019220810368121987,1,0.0055248618784530384,0.0879447273389071,0.006348888855749093,0.020025855681514212,4.409916,17.649759,24.87665,0.01723460304137534
Test,2002,ctx-rh-caudalanteriorcingulate,R,CACin,,Ventral Attention,4.0,181,48.0,0.8814363143631436,0.8843311160384331,-0.002894801675289438,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.003572135764940832,8.235219866037369e-06,-0.00010915797522795793,1,0.0055248618784530384,0.08549257729026279,0.006145991140575205,0.019916418631103158,4.409916,17.649759,24.87665,0.0012782504424621415
Heldout,2003,ctx-rh-caudalmiddlefrontal,R,CMF,,Fronto-Parietal,5.0,362,176.0,0.9060267307218526,0.908290219265829,-0.0022634885439763996,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.005704302536272212,1.5556812286376953e-05,0.0006932788399866273,4,0.011049723756906077,0.15010114478395006,0.010846827733774222,0.03386985038237348,35.948092,11.141583,43.320081,0.015392614101760642
Validation,2003,ctx-rh-caudalmiddlefrontal,R,CMF,,Fronto-Parietal,5.0,181,176.0,0.9307711258930772,0.9321261394432125,-0.0013550135501353422,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.005928771750414898,1.3296026736497879e-05,-0.0004503321859635701,2,0.011049723756906077,0.14607654481377577,0.010542142648733535,0.03284725927598569,35.948092,11.141583,43.320081,0.016220873224703697
Test,2003,ctx-rh-caudalmiddlefrontal,R,CMF,,Fronto-Parietal,5.0,181,176.0,0.8814363143631436,0.8856861295885686,-0.004249815225425002,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.005479833322129526,2.104043960571289e-05,0.0018368898659368246,2,0.011049723756906077,0.15412574475412438,0.011151512818814909,0.03489244148876127,35.948092,11.141583,43.320081,0.01348650329121004
Heldout,2005,ctx-rh-cuneus,R,Cun,,Visual,6.0,362,155.0,0.9060267307218526,0.9075357230845036,-0.0015089923626510071,0.8276361172702636,0.8306848977580685,-0.0030487804878048808,0.8314917127071824,0.8342541436464088,-0.0027624309392264568,0.8087774294670846,0.8125,-0.003722570532915359,0.004492805453881786,1.7360085621476173e-05,0.0001970067535377833,3,0.008287292817679558,0.11450255393354192,0.008224220088270149,0.026383279704421923,8.806972,-80.131617,19.903915,0.008987981973464003
Validation,2005,ctx-rh-cuneus,R,Cun,,Visual,6.0,181,155.0,0.9307711258930772,0.9332347868933235,-0.002463661000246309,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.003631211809546414,1.6570091247558594e-05,9.444831144990843e-05,1,0.0055248618784530384,0.09971608441755257,0.007165287976032277,0.02275301446078232,8.806972,-80.131617,19.903915,0.014982885948787448
Test,2005,ctx-rh-cuneus,R,Cun,,Visual,6.0,181,155.0,0.8814363143631436,0.8821138211382114,-0.0006775067750677266,0.8155333826065534,0.8277285045577728,-0.012195121951219412,0.8176795580110497,0.8287292817679558,-0.011049723756906049,0.7975460122699386,0.8121212121212121,-0.014575199851273535,0.005354399098217158,2.1584797650575638e-05,0.0002995651956256582,2,0.011049723756906077,0.12928902344953125,0.00928315220050802,0.030013544948061528,8.806972,-80.131617,19.903915,0.0028698949481286463
Heldout,2006,ctx-rh-entorhinal,R,Ent,,Limbic system,1.0,362,48.0,0.9060267307218526,0.9056417836905641,0.00038494703128844066,0.8276361172702636,0.8251108647450112,0.002525252525252486,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.80625,0.0025274294670846187,0.002455241826378344,9.238719940185547e-06,0.0008754265077864927,1,0.0027624309392265192,0.06547415535173441,0.004716152007180557,0.015054682094747848,23.467068,-2.99584200000001,-33.289579,0.01035783648402248
Validation,2006,ctx-rh-entorhinal,R,Ent,,Limbic system,1.0,181,48.0,0.9307711258930772,0.9302783936930279,0.0004927322000493062,0.8397388519339739,0.8346883468834688,0.005050505050505083,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8152866242038217,0.005226196308998787,0.0027960302405964934,7.808208465576172e-06,0.00100118823051041,1,0.0055248618784530384,0.06798344518917289,0.004900055793798991,0.015442881753760808,23.467068,-2.99584200000001,-33.289579,0.013791809472795177
Test,2006,ctx-rh-entorhinal,R,Ent,,Limbic system,1.0,181,48.0,0.8814363143631436,0.8822370041882237,-0.0008006898250800809,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.002114453412160195,1.0516494512557983e-05,0.0007496647850625752,0,0.0,0.06296486551429592,0.0045322482205621215,0.01466648243573489,23.467068,-2.99584200000001,-33.289579,0.005846011807642236
Heldout,2007,ctx-rh-fusiform,R,Fus,,Visual,3.0,362,269.0,0.9060267307218526,0.9054262133530426,0.0006005173688099497,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.003608111549395224,1.7109792679548264e-05,-0.0018037637484707555,0,0.0,0.1195777328803914,0.008620761493359209,0.02723618166634391,31.9207,-39.38607,-24.624219,0.012829390411564383
Validation,2007,ctx-rh-fusiform,R,Fus,,Visual,3.0,181,269.0,0.9307711258930772,0.9269524513426952,0.003818674550381984,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.004985478981938316,1.5020370483398438e-05,-0.0023700560504848456,0,0.0,0.13150364800371764,0.009466191008783495,0.02993156921468387,31.9207,-39.38607,-24.624219,0.018270344541103795
Test,2007,ctx-rh-fusiform,R,Fus,,Visual,3.0,181,269.0,0.8814363143631436,0.8842079329884208,-0.0027716186252771946,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.002230744116852132,1.988932490348816e-05,-0.0012374714464566654,0,0.0,0.10765181775706517,0.007775331977934921,0.02454079411800395,31.9207,-39.38607,-24.624219,0.007234457469509859
Heldout,2008,ctx-rh-inferiorparietal,R,IP,,Default Mode Network,5.0,362,486.0,0.9060267307218526,0.90939886671594,-0.0033721359940873663,0.8276361172702636,0.8245873367824588,0.0030487804878048808,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.8050314465408805,0.0037459829262040945,0.0067961766083534415,3.1738774850964546e-05,0.004147582704160178,3,0.008287292817679558,0.2546349556226469,0.018471936771655147,0.05729619483077559,44.090428,-64.863198,28.490499,0.02577348715549406
Validation,2008,ctx-rh-inferiorparietal,R,IP,,Default Mode Network,5.0,181,486.0,0.9307711258930772,0.9337275190933727,-0.002956393200295504,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.007270734394432266,2.4897977709770203e-05,0.0043764752181483565,3,0.016574585635359115,0.25215136045229863,0.018264375146586468,0.05751413868441766,44.090428,-64.863198,28.490499,0.0303337358798689
Test,2008,ctx-rh-inferiorparietal,R,IP,,Default Mode Network,5.0,181,486.0,0.8814363143631436,0.8848238482384824,-0.003387533875338744,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.006321618822274617,3.5822391510009766e-05,0.003918690190171998,0,0.0,0.25711855079299506,0.018679498396723823,0.05707825097713352,44.090428,-64.863198,28.490499,0.021613583343659697
Heldout,2009,ctx-rh-inferiortemporal,R,IT,,Limbic system,4.0,362,317.0,0.9060267307218526,0.9082902192658291,-0.0022634885439765107,0.8276361172702636,0.8281596452328159,-0.0005235279625522837,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8099688473520249,-0.0011914178849402601,0.0036880948094558485,9.418698027729988e-06,-0.0027685309773136076,2,0.0055248618784530384,0.1007172060588205,0.0072772236144072406,0.022887542545383808,49.080892,-31.469112,-27.085969,0.0087307881051796
Validation,2009,ctx-rh-inferiortemporal,R,IT,,Limbic system,4.0,181,317.0,0.9307711258930772,0.9328652377432866,-0.002094111850209357,0.8397388519339739,0.8346883468834688,0.005050505050505083,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8152866242038217,0.005226196308998787,0.002443292883137313,6.735324859619141e-06,-0.0014248264757967786,1,0.0055248618784530384,0.09847589252318528,0.007135090794419427,0.02223206416431053,49.080892,-31.469112,-27.085969,0.01308726306569777
Test,2009,ctx-rh-inferiortemporal,R,IT,,Limbic system,4.0,181,317.0,0.8814363143631436,0.8835920177383592,-0.002155703375215534,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.004932896735774384,1.5974044799804688e-05,-0.004112235478830436,1,0.0055248618784530384,0.1029585195944557,0.007419356434395053,0.023543020926457082,49.080892,-31.469112,-27.085969,0.004651475007189446
Heldout,2010,ctx-rh-isthmuscingulate,R,ICin,,Default Mode Network,4.0,362,78.0,0.9060267307218526,0.9084134023158413,-0.002386671593988754,0.8276361172702636,0.8245873367824588,0.0030487804878048808,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.8050314465408805,0.0037459829262040945,0.004700716556621026,2.3692846298217773e-05,0.0024931906048434875,1,0.0027624309392265192,0.1478804437461623,0.010693115889154586,0.03342268944239419,5.791292,-43.671942,21.351424,0.01633218443351439
Validation,2010,ctx-rh-isthmuscingulate,R,ICin,,Default Mode Network,4.0,181,78.0,0.9307711258930772,0.9290465631929046,0.0017245627001726271,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.003604248284429147,1.6170088201761246e-05,0.0012443434673448952,1,0.0055248618784530384,0.1311141167000677,0.009492981590257278,0.02946956704746294,5.791292,-43.671942,21.351424,0.021471839738314118
Test,2010,ctx-rh-isthmuscingulate,R,ICin,,Default Mode Network,4.0,181,78.0,0.8814363143631436,0.8881497905888149,-0.006713476225671311,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.005797184828812905,2.9793940484523773e-05,0.0037420377423420794,0,0.0,0.1646467707922569,0.011893250188051893,0.03737581183732544,5.791292,-43.671942,21.351424,0.010976958791193488
Heldout,2011,ctx-rh-lateraloccipital,R,LO,,Visual,5.0,362,413.0,0.9060267307218526,0.9052722345405273,0.0007544961813252815,0.8276361172702636,0.8281596452328159,-0.0005235279625522837,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8099688473520249,-0.0011914178849402601,0.002547437384292401,1.5079975128173828e-05,0.00029527687194926965,2,0.0055248618784530384,0.07941727087966768,0.005685633036918367,0.018718175749546585,31.375932,-88.951386,0.111444999999975,0.009016524827829069
Validation,2011,ctx-rh-lateraloccipital,R,LO,,Visual,5.0,181,413.0,0.9307711258930772,0.9268292682926829,0.003941857600394338,0.8397388519339739,0.8346883468834688,0.005050505050505083,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8152866242038217,0.005226196308998787,0.0028973008500854614,1.3269484043121338e-05,-0.0003966191649766258,1,0.0055248618784530384,0.07215223238721119,0.005137699228313942,0.017244227899454574,31.375932,-88.951386,0.111444999999975,0.01757984891714413
Test,2011,ctx-rh-lateraloccipital,R,LO,,Visual,5.0,181,413.0,0.8814363143631436,0.8833456516383347,-0.0019093372751910476,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.002197573918499341,1.5616416931152344e-05,0.0009871729088751652,1,0.0055248618784530384,0.08668230937212418,0.006233566845522792,0.020192123599638595,31.375932,-88.951386,0.111444999999975,0.0009767287010666271
Heldout,2012,ctx-rh-lateralorbitofrontal,R,LOrF,,Limbic system,5.0,362,243.0,0.9060267307218526,0.9068890120719388,-0.0008622813500862581,0.8276361172702636,0.8220620842572062,0.005574033013057478,0.8314917127071824,0.8259668508287292,0.005524861878453136,0.8087774294670846,0.8025078369905956,0.006269592476489061,0.003639576996506825,6.6265929490327835e-06,-0.0010395956351756225,4,0.011049723756906077,0.09445629527434406,0.006867766568198599,0.021379721098841883,22.863932,27.749337,-19.356074,0.016324067603367253
Validation,2012,ctx-rh-lateralorbitofrontal,R,LOrF,,Limbic system,5.0,181,243.0,0.9307711258930772,0.9332347868933235,-0.002463661000246309,0.8397388519339739,0.8285907859078591,0.011148066026114845,0.8453038674033149,0.8342541436464088,0.011049723756906049,0.8205128205128205,0.8076923076923077,0.012820512820512775,0.0030606595583218895,6.262678653001785e-06,-0.00048118954246544705,2,0.011049723756906077,0.09638986850040965,0.006985706851871694,0.021546916490760296,22.863932,27.749337,-19.356074,0.019835743811752727
Test,2012,ctx-rh-lateralorbitofrontal,R,LOrF,,Limbic system,5.0,181,243.0,0.8814363143631436,0.8814363143631436,0.0,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.00421849443469176,6.854534149169922e-06,-0.0015980017278857982,2,0.011049723756906077,0.09252272204827847,0.006749826284525504,0.02121252570692347,22.863932,27.749337,-19.356074,0.012073293094907872
Heldout,2013,ctx-rh-lingual,R,Lin,,Visual,3.0,362,230.0,0.9060267307218526,0.9044715447154471,0.0015551860064054734,0.8276361172702636,0.8306848977580685,-0.0030487804878048808,0.8314917127071824,0.8342541436464088,-0.0027624309392264568,0.8087774294670846,0.8125,-0.003722570532915359,0.00533096724863869,2.0521460101008415e-05,-0.00183918625785254,1,0.0027624309392265192,0.12468628004355387,0.008983607957710754,0.028764545763148127,13.661244,-64.744146,-3.11837100000002,0.013097223818872688
Validation,2013,ctx-rh-lingual,R,Lin,,Visual,3.0,181,230.0,0.9307711258930772,0.9294161123429416,0.0013550135501355642,0.8397388519339739,0.8458364129095837,-0.0060975609756097615,0.8453038674033149,0.850828729281768,-0.005524861878453136,0.8205128205128205,0.8280254777070064,-0.007512657194185923,0.005376716229282525,2.065300941467285e-05,-0.0015013424077621811,1,0.0055248618784530384,0.1235631839539444,0.008880111815771911,0.028625346432074657,13.661244,-64.744146,-3.11837100000002,0.010066766807425544
Test,2013,ctx-rh-lingual,R,Lin,,Visual,3.0,181,230.0,0.8814363143631436,0.8805124414880512,0.0009238728750924352,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.005285218267994856,2.0091421902179718e-05,-0.0021770301079428985,0,0.0,0.12580937613316334,0.009087104099649596,0.0289037450942216,13.661244,-64.744146,-3.11837100000002,0.015296195242736888
Heldout,2014,ctx-rh-medialorbitofrontal,R,MOrF,,Limbic system,5.0,362,164.0,0.9060267307218526,0.9073355506282336,-0.0013088199063809869,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.003226265497762936,5.5176205933094025e-06,-0.0017706957987885285,2,0.0055248618784530384,0.08570913967463568,0.006213180187329694,0.0198240729347283,5.4119,35.735742,-15.574826,0.008683111966556948
Validation,2014,ctx-rh-medialorbitofrontal,R,MOrF,,Limbic system,5.0,181,164.0,0.9307711258930772,0.931140675043114,-0.00036954915003684086,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.0022025381997021853,3.874301910400391e-06,0.0001816545016240349,1,0.0055248618784530384,0.06040220776089153,0.004335970995376576,0.013864929093181757,5.4119,35.735742,-15.574826,0.012819007208496986
Test,2014,ctx-rh-medialorbitofrontal,R,MOrF,,Limbic system,5.0,181,164.0,0.8814363143631436,0.8849470312884946,-0.0035107169253509873,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.0042499927958236875,7.450580596923828e-06,-0.0037230460992010916,1,0.0055248618784530384,0.11101607158837984,0.008090389379282812,0.025783216776274844,5.4119,35.735742,-15.574826,0.0032845904619910543
Heldout,2015,ctx-rh-middletemporal,R,MT,,Default Mode Network,4.0,362,377.0,0.9060267307218526,0.9068120226656812,-0.0007852919438285921,0.8276361172702636,0.8251108647450112,0.002525252525252486,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.80625,0.0025274294670846187,0.0016221067127231406,8.071307092905045e-06,-0.0004955361911111115,1,0.0027624309392265192,0.07555174126350243,0.0054495277016543275,0.017525897366483568,57.01894,-26.240745,-15.949012,0.009087838089724014
Validation,2015,ctx-rh-middletemporal,R,MT,,Default Mode Network,4.0,181,377.0,0.9307711258930772,0.9321261394432127,-0.0013550135501354532,0.8397388519339739,0.8346883468834688,0.005050505050505083,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8152866242038217,0.005226196308998787,0.0015630085427746259,7.316935807466507e-06,-0.0008975525427794917,1,0.0055248618784530384,0.0828895983286202,0.005997615520011387,0.01914413726132219,57.01894,-26.240745,-15.949012,0.011808601751000947
Test,2015,ctx-rh-middletemporal,R,MT,,Default Mode Network,4.0,181,377.0,0.8814363143631436,0.8823601872382361,-0.0009238728750924352,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.0016812048826716551,9.516719728708267e-06,-9.351983944273127e-05,0,0.0,0.06821388419838467,0.004901439883297268,0.015907657471644944,57.01894,-26.240745,-15.949012,0.005658771890876488
Heldout,2016,ctx-rh-parahippocampal,R,PH,,Subcortical,3.0,362,43.0,0.9060267307218526,0.905210643015521,0.0008160877063315697,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.004182377017170026,1.4454126358032227e-05,0.0005948783891553378,0,0.0,0.1329010596648547,0.009600244644871405,0.03089132371940007,22.786108,-30.278592,-17.790401,0.014598709368373
Validation,2016,ctx-rh-parahippocampal,R,PH,,Subcortical,3.0,181,43.0,0.9307711258930772,0.9276915496427691,0.0030795762503080804,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.003717195353270071,1.341104507446289e-05,0.0016476746766894892,0,0.0,0.12260018604938121,0.008845551074347433,0.0280751620126034,22.786108,-30.278592,-17.790401,0.015642322677925584
Test,2016,ctx-rh-parahippocampal,R,PH,,Subcortical,3.0,181,43.0,0.8814363143631436,0.8833456516383346,-0.0019093372751909365,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.004647558681069981,1.5020370483398438e-05,-0.00045791789837881347,0,0.0,0.14320193328032815,0.01035493821539538,0.03370748542619673,22.786108,-30.278592,-17.790401,0.013093159621274424
Heldout,2017,ctx-rh-paracentral,R,PCen,,Somato-motor,6.0,362,141.0,0.9060267307218526,0.9051798472530179,0.0008468834688346583,0.8276361172702636,0.833210150283321,-0.005574033013057367,0.8314917127071824,0.8370165745856354,-0.0055248618784530246,0.8087774294670846,0.8150470219435737,-0.006269592476489061,0.012037272907237816,4.0560727939009666e-05,-0.0028442174288861003,4,0.011049723756906077,0.387891936521123,0.028146077714280293,0.08736860464476255,5.878844,-28.244787,58.612472,0.03656117345298601
Validation,2017,ctx-rh-paracentral,R,PCen,,Somato-motor,6.0,181,141.0,0.9307711258930772,0.9291697462429168,0.0016013796501603839,0.8397388519339739,0.8508869179600886,-0.011148066026114734,0.8453038674033149,0.856353591160221,-0.01104972375690616,0.8205128205128205,0.8333333333333334,-0.012820512820512886,0.012900082667188421,3.5404693335294724e-05,-0.003333557551490009,2,0.011049723756906077,0.42539344933552886,0.03095345086294602,0.09569970935130317,5.878844,-28.244787,58.612472,0.0354118195298707
Test,2017,ctx-rh-paracentral,R,PCen,,Somato-motor,6.0,181,141.0,0.8814363143631436,0.8826065533382607,-0.0011702389751170328,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.011174463147287211,4.788907244801521e-05,-0.002354877306282191,2,0.011049723756906077,0.35039042370671725,0.025338704565614566,0.07903749993822193,5.878844,-28.244787,58.612472,0.03644790111347535
Heldout,2018,ctx-rh-parsopercularis,R,POp,,Fronto-Parietal,5.0,362,123.0,0.9060267307218526,0.9057649667405765,0.00026176398127608635,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.0015386953160104995,3.8116704672574997e-06,-7.208721398360493e-05,0,0.0,0.04101589412175348,0.0029702686520344168,0.009256197757072211,46.716988,12.8976,17.599717,0.004770727949321003
Validation,2018,ctx-rh-parsopercularis,R,POp,,Fronto-Parietal,5.0,181,123.0,0.9307711258930772,0.9299088445429909,0.0008622813500862581,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0018141764365342441,3.5241246223449707e-06,0.00021434272768089125,0,0.0,0.04984141837465268,0.003621277467698857,0.011090784647517442,46.716988,12.8976,17.599717,0.0062977352543193595
Test,2018,ctx-rh-parsopercularis,R,POp,,Fronto-Parietal,5.0,181,123.0,0.8814363143631436,0.8816210889381619,-0.0001847745750183094,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.001263214195486755,4.37907874584198e-06,-0.0003585171556481011,0,0.0,0.03219036986885428,0.002319259836369976,0.0074216108666269815,46.716988,12.8976,17.599717,0.003397699456838422
Heldout,2019,ctx-rh-parsorbitalis,R,POr,,Default Mode Network,5.0,362,78.0,0.9060267307218526,0.9056879773343187,0.0003387533875338633,0.8276361172702636,0.8306848977580685,-0.0030487804878048808,0.8314917127071824,0.8342541436464088,-0.0027624309392264568,0.8087774294670846,0.8125,-0.003722570532915359,0.0008701011294097697,1.7802231013774872e-06,0.00014681412416474266,1,0.0027624309392265192,0.025659126543334763,0.0018432323418661196,0.005970223564963314,44.42118,32.878494,-14.11747,0.0002795494649275238
Validation,2019,ctx-rh-parsorbitalis,R,POr,,Default Mode Network,5.0,181,78.0,0.9307711258930772,0.9304015767430401,0.0003695491500370629,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0010185945825394018,1.3113021850585938e-06,0.0005559724323369193,0,0.0,0.026876623782641846,0.0019356075013268646,0.006190792816943226,44.42118,32.878494,-14.11747,0.0033237512339033292
Test,2019,ctx-rh-parsorbitalis,R,POr,,Default Mode Network,5.0,181,78.0,0.8814363143631436,0.8814363143631436,0.0,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.0007216076762801376,2.9206275939941406e-06,-0.0002623441840074339,1,0.0055248618784530384,0.024441629304027684,0.0017508571824053744,0.005749654312983402,44.42118,32.878494,-14.11747,-0.0030726099290789453
