Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Final GE branch panel,Final GE branch panel size,Final GE branch selection rule,Selected probe panel label,Selected probe panel size,Approximate unique gene symbols in selected panel
LIMK2,11739042_x_at,LOC3985,0.15224783223574,5.47538741721854,3.3173667844643,0.0010205303695685,0.473037532048113,-0.873832972370312,103,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
EGLN1,11733857_x_at,LOC54583,0.15213489399326,7.49819867549669,3.31605840380123,0.0010251488516953,0.473037532048113,-0.877617978461411,104,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RAD23B,11745206_x_at,LOC5887,0.162561949960163,5.61733112582781,3.31296432346735,0.0010361481730075,0.473037532048113,-0.886563344538531,105,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LIMK2,11750802_x_at,LOC3985,0.197759110823638,4.76617549668874,3.31134008028405,0.001041966123199,0.473037532048113,-0.891256147829446,106,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CDKN1C,11763718_x_at,LOC1028,-0.261682817781585,8.23253642384106,-3.30960418889356,0.001048217565358,0.473037532048113,-0.896269180921006,107,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
OSBPL8,11755548_a_at,LOC114882,0.119455040284898,9.7515,3.3095019620748,0.0010485867986662,0.473037532048113,-0.896564323331255,108,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ACSL1,11716302_s_at,LOC2180,0.148802827846723,10.8428145695364,3.3005007520471,0.0010815765799948,0.473037532048113,-0.92251903064648,109,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FNDC3B,11717715_at,LOC64778,0.245150110337783,3.04614900662252,3.29884889626733,0.0010877344895585,0.473037532048113,-0.927275020195752,110,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
VWA9,11747587_a_at,LOC81556,-0.112680602705769,5.62858940397351,-3.29777659308087,0.0010917493270402,0.473037532048113,-0.930361197302218,111,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ITCH,11749666_a_at,LOC83737,0.140012140581514,6.4322880794702,3.29519588049123,0.0011014683701987,0.473037532048113,-0.937784904089196,112,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DGAT2,11722642_a_at,LOC84649,0.244780158238183,7.34795364238411,3.28775932555759,0.0011299262083203,0.473037532048113,-0.959146969048557,113,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GALK2,11749178_a_at,LOC2585,0.13939872429715,5.81119205298013,3.28530171206826,0.0011394800632748,0.473037532048113,-0.966196849697273,114,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RICTOR,11722098_a_at,LOC253260,0.152974790276285,3.84221523178808,3.284659230715,0.0011419900234377,0.473037532048113,-0.968039061131576,115,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MCTP1,11762549_at,LOC79772,0.195206446238503,6.34326158940397,3.28380660292037,0.0011453288866742,0.473037532048113,-0.970483319603008,116,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KDM5D,11726813_a_at,LOC8284,-0.150843977625424,5.4230761589404,-3.28258474551165,0.0011501294527097,0.473037532048113,-0.973985039835257,117,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TANC2,11754329_a_at,LOC26115,0.207766262941605,6.5762880794702,3.28169471443918,0.0011536380621023,0.473037532048113,-0.976535021347081,118,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
AQP9,11725702_a_at,LOC366,0.107428014510683,11.2324668874172,3.28143491084144,0.001154664112175,0.473037532048113,-0.977279250602368,119,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FUT7,11740163_at,LOC2529,0.162364296024145,3.56309271523179,3.27997165119142,0.0011604588557467,0.473037532048113,-0.981469864227171,120,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
C9ORF78,11721829_at,LOC51759,-0.183418024381939,9.97978476821192,-3.27963012784322,0.0011618152253767,0.473037532048113,-0.982447700718657,121,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SPINK8,11734543_at,LOC646424,0.269202624499761,4.07060264900662,3.27666549306523,0.0011736513758857,0.473037532048113,-0.990931975689925,122,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
UBE2W,11750058_a_at,LOC55284,0.175891834842267,4.75804304635762,3.27136671393737,0.0011950858433039,0.473037532048113,-1.00607850732531,123,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MEFV,11752332_x_at,LOC4210,0.154747743956509,5.51486092715232,3.26998168120903,0.0012007481524431,0.473037532048113,-1.01003388070825,124,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
C3,11715393_a_at,LOC718,-0.314939763990048,4.43802649006622,-3.26577342254644,0.0012181055861031,0.473037532048113,-1.0220423166228,125,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PGM1,11756127_a_at,LOC5236,0.122049326306032,7.74551655629139,3.26572096108942,0.0012183234317498,0.473037532048113,-1.02219192728248,126,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
IL1R1,11718025_at,LOC3554,0.282571720533575,6.22482781456954,3.26478369289312,0.0012222215278734,0.473037532048113,-1.02486447347017,127,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CCNE1,11724407_s_at,LOC898,-0.260526307595053,5.52671523178808,-3.26387023065831,0.0012260317519572,0.473037532048113,-1.02746845632744,128,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SH3GLB1,11718846_a_at,LOC51100,0.14047641411247,7.98866556291391,3.25917270238756,0.001245800763041,0.476938887469338,-1.04084893433614,129,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LINC00266-1,11760088_x_at,LOC140849,0.217777764731683,5.84634768211921,3.25544600278429,0.0012616941441482,0.479307900022364,-1.05145141670499,130,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ARID3B,11748808_a_at,LOC10620,0.109730242749327,8.08605629139073,3.24581572633124,0.001303640099509,0.488464226414318,-1.07879763747087,131,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ASPH,11759707_at,LOC444,0.0764894576317842,2.11499006622517,3.24537777593669,0.0013055780562647,0.488464226414318,-1.08003946323853,132,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MAP3K2,11754680_a_at,LOC10746,0.0946920222733249,9.99631125827815,3.23996373022027,0.0013297572510967,0.491490061112817,-1.09537839509825,133,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LSMEM1,11730513_a_at,LOC286006,0.255745335704189,5.94026490066225,3.23911843826909,0.0013335695984513,0.491490061112817,-1.0977711144105,134,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
IGSF6,11761745_at,,0.215938299349937,6.30306622516556,3.22911692274542,0.0013794533333837,0.496560272399625,-1.126037942565,135,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NAMPT,11743111_s_at,LOC10135,0.16176489345864,10.5773112582781,3.22530534800976,0.001397321470983,0.496560272399625,-1.13678911637681,136,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RAD23B,11745264_a_at,LOC5887,0.163758878816349,5.51463245033113,3.22325897045874,0.001407002864941,0.496560272399625,-1.14255640804984,137,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
STXBP5,11739642_a_at,LOC134957,0.178816094580587,5.92148344370861,3.22122380408514,0.0014166928339632,0.496560272399625,-1.14828873991159,138,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SAP30L,11720378_a_at,LOC79685,0.136589071314026,7.63801655629139,3.21978753063401,0.0014235684912559,0.496560272399625,-1.15233218664896,139,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DUSP5,11717863_a_at,LOC1847,-0.178756267412914,8.5347119205298,-3.21812235188859,0.0014315786481002,0.496560272399625,-1.15701796382822,140,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TLR8,11726947_a_at,LOC51311,0.191977618684311,7.77166556291391,3.21759250314802,0.0014341361705201,0.496560272399625,-1.15850847570878,141,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MCTP2,11752249_a_at,LOC55784,0.20979023971935,3.98836092715232,3.21212001780392,0.0014608000184582,0.496560272399625,-1.17388975907952,142,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CD177,11730764_a_at,LOC57126,0.36300452083478,3.42596357615894,3.21187847402555,0.0014619874173986,0.496560272399625,-1.1745680967522,143,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LIMK2,11734741_x_at,LOC3985,0.17816455985132,5.30621523178808,3.21145602097038,0.001464066292857,0.496560272399625,-1.17575437597455,144,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FAM46C,11739339_s_at,LOC54855,-0.331834803450201,10.1252582781457,-3.20906439753386,0.0014758870950932,0.496560272399625,-1.18246750281211,145,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CALCRL || ENSG00000213952,11761796_at,,0.159764685827506,2.79386092715232,3.20841593136348,0.0014791073916663,0.496560272399625,-1.18428690492768,146,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
C19ORF59,11725889_at,LOC199675,0.235792890418329,5.65698675496689,3.20730379179502,0.0014846454535068,0.496560272399625,-1.18740644224604,147,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FBXL13,11740804_a_at,LOC222235,0.305621842300294,4.80282119205298,3.20661356712734,0.0014880921782518,0.496560272399625,-1.18934200936092,148,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SESN3,11731901_a_at,LOC143686,-0.378318984762036,7.98257947019868,-3.19918663453444,0.0015256512224863,0.500852184641764,-1.21014459182221,149,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LAT2,11737890_x_at,LOC7462,0.145622421369935,7.21431125827815,3.19604395611967,0.0015418068612645,0.500852184641764,-1.21893365459121,150,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
OTUD7B,11751243_a_at,LOC56957,0.0926617374700204,2.79148675496689,3.19385614018943,0.0015531471460386,0.500852184641764,-1.22504754244659,151,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SVIL,11728498_a_at,LOC6840,0.162757909689692,9.22272185430464,3.19225022751758,0.0015615202776988,0.500852184641764,-1.22953282007333,152,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SVIL,11745431_a_at,LOC6840,0.163100111987687,9.26483443708609,3.19186040107576,0.0015635591004085,0.500852184641764,-1.23062128077958,153,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LRRC4,11726061_a_at,LOC64101,0.252845642808734,6.90241390728477,3.18958773325086,0.001575494456964,0.500852184641764,-1.23696449432217,154,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FAM209A,11729875_at,LOC200232,0.164141855969571,6.07100993377483,3.18949642361973,0.0015759757442162,0.500852184641764,-1.2372192598398,155,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PTPRB,11733229_a_at,LOC5787,0.0650845349330775,2.00690397350993,3.18089746714325,0.0016219148202755,0.500852184641764,-1.26118110968843,156,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TGFBR1,11746441_a_at,LOC7046,0.22357079870209,4.27878476821192,3.17735555584118,0.0016411948196186,0.500852184641764,-1.27103353719973,157,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LINC01000,11745798_x_at,LOC402483,0.134139694363552,10.1999304635762,3.17464637402875,0.0016560847748638,0.500852184641764,-1.27856270704857,158,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FASTKD5,11719477_a_at,LOC60493,0.0975046492217064,7.42809602649007,3.17424628344015,0.001658294272222,0.500852184641764,-1.27967410561861,159,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SNORA5B,11757174_x_at,LOC677795,-0.0822208839968258,2.67588741721854,-3.17328160916398,0.0016636328933513,0.500852184641764,-1.28235330783778,160,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MGAM,11731271_a_at,LOC8972,0.205916193733382,10.0933774834437,3.17230168909984,0.0016690721534069,0.500852184641764,-1.28507407810054,161,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
STX3,11719533_a_at,LOC6809,0.194438254994533,7.64968874172185,3.17133387925259,0.0016744603284447,0.500852184641764,-1.28776045807734,162,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PELO,11719918_s_at,LOC53918,0.142884919162667,7.02034437086093,3.17013041059016,0.0016811829407277,0.500852184641764,-1.29109990166443,163,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CDC42EP3,11720498_at,LOC10602,0.0889388474967229,10.7658476821192,3.16760802814256,0.0016953540776286,0.500852184641764,-1.29809531196334,164,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SCGB1D4,11737959_at,LOC404552,-0.065455976220637,2.25624503311258,-3.16643787870728,0.0017019655839202,0.500852184641764,-1.30133877147168,165,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TPPP3,11719767_a_at,LOC51673,-0.244520378525422,6.21911589403974,-3.16507387835913,0.0017097024544775,0.500852184641764,-1.3051181482704,166,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
C11ORF54,11747433_a_at,LOC28970,0.184178265706239,5.35726821192053,3.16236207064427,0.0017251809978754,0.500852184641764,-1.31262754053023,167,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PTPN12,11732037_a_at,LOC5782,0.227966401863169,5.60046357615894,3.15646647274864,0.0017592799473699,0.500852184641764,-1.32893267693804,168,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ASB2,11725239_a_at,LOC51676,-0.176223656725906,3.52177483443709,-3.15483389975107,0.0017688319214381,0.500852184641764,-1.33344279660176,169,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CREB3L2,11753262_a_at,LOC64764,-0.104829337673958,2.49688079470199,-3.1512692242461,0.0017898551385471,0.500852184641764,-1.34328297348332,170,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LAT2,11726346_a_at,LOC7462,0.146345033879656,7.34724503311258,3.14898152268068,0.0018034685538736,0.500852184641764,-1.34959265489362,171,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ELOVL5,11716078_a_at,LOC60481,0.233423521564416,3.76338741721854,3.14754509344065,0.0018120651179971,0.500852184641764,-1.35355227537549,172,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ANP32B,11756300_a_at,LOC10541,-0.075586331802861,9.93362913907285,-3.14747168008352,0.0018125054881051,0.500852184641764,-1.35375459945558,173,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MAPK14,11753885_a_at,LOC1432,0.192700575561883,7.4920298013245,3.14480765141423,0.0018285526986242,0.500852184641764,-1.36109358013481,174,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MGAM,11731270_a_at,LOC8972,0.261858159273638,7.40067549668874,3.14473345239038,0.0018290015208698,0.500852184641764,-1.3612979040817,175,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ANP32B,11718684_x_at,LOC10541,-0.0761388408749498,10.6563675496689,-3.14413325593958,0.0018326357889233,0.500852184641764,-1.36295051719744,176,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
