Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Selected for final GE branch panel,Final GE branch panel,Final GE branch panel size
SVIL,11745431_a_at,LOC6840,0.163100111987687,9.26483443708609,3.19186040107576,0.0015635591004085,0.500852184641764,-1.23062128077958,153,True,Higher in AD,True,Top 2000,2000
LRRC4,11726061_a_at,LOC64101,0.252845642808734,6.90241390728477,3.18958773325086,0.001575494456964,0.500852184641764,-1.23696449432217,154,True,Higher in AD,True,Top 2000,2000
FAM209A,11729875_at,LOC200232,0.164141855969571,6.07100993377483,3.18949642361973,0.0015759757442162,0.500852184641764,-1.2372192598398,155,True,Higher in AD,True,Top 2000,2000
PTPRB,11733229_a_at,LOC5787,0.0650845349330775,2.00690397350993,3.18089746714325,0.0016219148202755,0.500852184641764,-1.26118110968843,156,True,Higher in AD,True,Top 2000,2000
TGFBR1,11746441_a_at,LOC7046,0.22357079870209,4.27878476821192,3.17735555584118,0.0016411948196186,0.500852184641764,-1.27103353719973,157,True,Higher in AD,True,Top 2000,2000
LINC01000,11745798_x_at,LOC402483,0.134139694363552,10.1999304635762,3.17464637402875,0.0016560847748638,0.500852184641764,-1.27856270704857,158,True,Higher in AD,True,Top 2000,2000
FASTKD5,11719477_a_at,LOC60493,0.0975046492217064,7.42809602649007,3.17424628344015,0.001658294272222,0.500852184641764,-1.27967410561861,159,True,Higher in AD,True,Top 2000,2000
SNORA5B,11757174_x_at,LOC677795,-0.0822208839968258,2.67588741721854,-3.17328160916398,0.0016636328933513,0.500852184641764,-1.28235330783778,160,True,Lower in AD,True,Top 2000,2000
MGAM,11731271_a_at,LOC8972,0.205916193733382,10.0933774834437,3.17230168909984,0.0016690721534069,0.500852184641764,-1.28507407810054,161,True,Higher in AD,True,Top 2000,2000
STX3,11719533_a_at,LOC6809,0.194438254994533,7.64968874172185,3.17133387925259,0.0016744603284447,0.500852184641764,-1.28776045807734,162,True,Higher in AD,True,Top 2000,2000
PELO,11719918_s_at,LOC53918,0.142884919162667,7.02034437086093,3.17013041059016,0.0016811829407277,0.500852184641764,-1.29109990166443,163,True,Higher in AD,True,Top 2000,2000
CDC42EP3,11720498_at,LOC10602,0.0889388474967229,10.7658476821192,3.16760802814256,0.0016953540776286,0.500852184641764,-1.29809531196334,164,True,Higher in AD,True,Top 2000,2000
SCGB1D4,11737959_at,LOC404552,-0.065455976220637,2.25624503311258,-3.16643787870728,0.0017019655839202,0.500852184641764,-1.30133877147168,165,True,Lower in AD,True,Top 2000,2000
TPPP3,11719767_a_at,LOC51673,-0.244520378525422,6.21911589403974,-3.16507387835913,0.0017097024544775,0.500852184641764,-1.3051181482704,166,True,Lower in AD,True,Top 2000,2000
C11ORF54,11747433_a_at,LOC28970,0.184178265706239,5.35726821192053,3.16236207064427,0.0017251809978754,0.500852184641764,-1.31262754053023,167,True,Higher in AD,True,Top 2000,2000
PTPN12,11732037_a_at,LOC5782,0.227966401863169,5.60046357615894,3.15646647274864,0.0017592799473699,0.500852184641764,-1.32893267693804,168,True,Higher in AD,True,Top 2000,2000
ASB2,11725239_a_at,LOC51676,-0.176223656725906,3.52177483443709,-3.15483389975107,0.0017688319214381,0.500852184641764,-1.33344279660176,169,True,Lower in AD,True,Top 2000,2000
CREB3L2,11753262_a_at,LOC64764,-0.104829337673958,2.49688079470199,-3.1512692242461,0.0017898551385471,0.500852184641764,-1.34328297348332,170,True,Lower in AD,True,Top 2000,2000
LAT2,11726346_a_at,LOC7462,0.146345033879656,7.34724503311258,3.14898152268068,0.0018034685538736,0.500852184641764,-1.34959265489362,171,True,Higher in AD,True,Top 2000,2000
ELOVL5,11716078_a_at,LOC60481,0.233423521564416,3.76338741721854,3.14754509344065,0.0018120651179971,0.500852184641764,-1.35355227537549,172,True,Higher in AD,True,Top 2000,2000
ANP32B,11756300_a_at,LOC10541,-0.075586331802861,9.93362913907285,-3.14747168008352,0.0018125054881051,0.500852184641764,-1.35375459945558,173,True,Lower in AD,True,Top 2000,2000
MAPK14,11753885_a_at,LOC1432,0.192700575561883,7.4920298013245,3.14480765141423,0.0018285526986242,0.500852184641764,-1.36109358013481,174,True,Higher in AD,True,Top 2000,2000
MGAM,11731270_a_at,LOC8972,0.261858159273638,7.40067549668874,3.14473345239038,0.0018290015208698,0.500852184641764,-1.3612979040817,175,True,Higher in AD,True,Top 2000,2000
ANP32B,11718684_x_at,LOC10541,-0.0761388408749498,10.6563675496689,-3.14413325593958,0.0018326357889233,0.500852184641764,-1.36295051719744,176,True,Lower in AD,True,Top 2000,2000
ABCG1,11725516_s_at,LOC9619,0.231869535200004,9.47732781456954,3.14379907381653,0.0018346621944805,0.500852184641764,-1.36387054505577,177,True,Higher in AD,True,Top 2000,2000
LAT2,11726347_x_at,LOC7462,0.146818785602,7.01301324503311,3.1401340088637,0.0018570225183813,0.500852184641764,-1.3739547689094,178,True,Higher in AD,True,Top 2000,2000
ATP11B,11739434_a_at,LOC23200,0.187279625838859,6.81499668874172,3.13659591554282,0.0018788466405731,0.500852184641764,-1.38367925814726,179,True,Higher in AD,True,Top 2000,2000
ZNF516,11731062_s_at,LOC9658,0.211235259938291,5.29378476821192,3.13641636390676,0.0018799604617297,0.500852184641764,-1.38417248594072,180,True,Higher in AD,True,Top 2000,2000
SLC2A14 || SLC2A3,11736555_s_at,,0.1715910687694,9.88722847682119,3.13549420395252,0.0018856905508203,0.500852184641764,-1.38670524263579,181,True,Higher in AD,True,Top 2000,2000
FAM129C,11738541_x_at,LOC199786,-0.302524528188939,4.54466887417219,-3.13405300288875,0.0018946781372025,0.500852184641764,-1.39066218309872,182,True,Lower in AD,True,Top 2000,2000
USP3,11749740_a_at,LOC9960,0.0720586226635289,9.95329470198675,3.13374438712179,0.0018966078529577,0.500852184641764,-1.3915092939982,183,True,Higher in AD,True,Top 2000,2000
PTPN12,11740181_a_at,LOC5782,0.272677768778021,5.49832119205298,3.13272782261889,0.0019029770745822,0.500852184641764,-1.39429908495755,184,True,Higher in AD,True,Top 2000,2000
IL1R2,11728500_a_at,LOC7850,0.22648380240178,8.63231456953642,3.12865298583516,0.0019287063870697,0.500852184641764,-1.40547333763018,185,True,Higher in AD,True,Top 2000,2000
FBXO38,11746727_s_at,LOC81545,0.097598797445747,7.92991390728477,3.12366835268153,0.0019606167833306,0.500852184641764,-1.41912408044024,186,True,Higher in AD,True,Top 2000,2000
HSPA1L,11727138_a_at,LOC3305,0.132209345506833,6.39166225165563,3.12214677389075,0.0019704541653986,0.500852184641764,-1.4232869871456,187,True,Higher in AD,True,Top 2000,2000
NR4A1,11759135_x_at,,-0.204592645723737,5.23282119205298,-3.12126299263984,0.0019761889144724,0.500852184641764,-1.42570406866079,188,True,Lower in AD,True,Top 2000,2000
KCNE1,11731273_a_at,LOC3753,0.185825189093371,4.25361589403974,3.12064856481167,0.0019801849308527,0.500852184641764,-1.42738411153125,189,True,Higher in AD,True,Top 2000,2000
ARHGEF12,11750580_x_at,,-0.364000321427111,5.04582781456954,-3.12022487225743,0.001982944814803,0.500852184641764,-1.42854244358055,190,True,Lower in AD,True,Top 2000,2000
HBG1 || HBG2,11758696_x_at,,-0.401749830637836,11.1590761589404,-3.11711296509233,0.0020033244099582,0.500852184641764,-1.43704559179703,191,True,Lower in AD,True,Top 2000,2000
FAM168A,11759183_at,LOC23201,0.165178378235483,4.54250331125828,3.11663551841674,0.0020064682034283,0.500852184641764,-1.43834949465653,192,True,Higher in AD,True,Top 2000,2000
CPD,11727133_at,LOC1362,0.196435179676243,8.00446688741722,3.11567792268339,0.0020127873041045,0.500852184641764,-1.44096411999789,193,True,Higher in AD,True,Top 2000,2000
GPR12,11731913_at,LOC2835,-0.064131145547201,2.28872516556291,-3.11432611227222,0.0020217390444553,0.500852184641764,-1.44465383798564,194,True,Lower in AD,True,Top 2000,2000
7-Mar,11745507_a_at,LOC64844,0.15709205217711,5.3882880794702,3.11396708024247,0.0020241227313251,0.500852184641764,-1.44563355242648,195,True,Higher in AD,True,Top 2000,2000
ROPN1L,11720349_at,LOC83853,0.25941163003952,7.04020529801324,3.1139606028442,0.002024165759885,0.500852184641764,-1.44565122676555,196,True,Higher in AD,True,Top 2000,2000
OLAH,11744076_a_at,LOC55301,0.182203456718309,2.4043178807947,3.1135802713828,0.0020266937343793,0.500852184641764,-1.44668894563547,197,True,Higher in AD,True,Top 2000,2000
RABL5,11748343_a_at,LOC64792,-0.149833937040234,2.89892715231788,-3.11337709178464,0.0020280454146105,0.500852184641764,-1.44724326450523,198,True,Lower in AD,True,Top 2000,2000
OR13H1,11762886_at,,-0.069414980604027,2.07490728476821,-3.113360120635,0.00202815835513,0.500852184641764,-1.44728956402961,199,True,Lower in AD,True,Top 2000,2000
WDFY3,11743471_a_at,LOC23001,0.23344941013888,6.52761258278146,3.11333636355688,0.0020283164647542,0.500852184641764,-1.44735437606309,200,True,Higher in AD,True,Top 2000,2000
HCAR2 || HCAR3,11722615_s_at,,0.192289590080147,9.82457284768212,3.10748739506347,0.0020675906148607,0.500859069641872,-1.46329701616324,201,True,Higher in AD,True,Top 2000,2000
LILRA6,11732349_at,LOC79168,0.152146307054957,9.39670860927152,3.10543188555633,0.0020815584377737,0.500859069641872,-1.46889312464347,202,True,Higher in AD,True,Top 2000,2000
RNLS,11732827_a_at,LOC55328,0.166721678660291,3.33268874172185,3.10404249400498,0.0020910489976242,0.500859069641872,-1.47267377834699,203,True,Higher in AD,True,Top 2000,2000
LSM4,11717244_at,LOC25804,-0.0928429350158953,4.66411920529801,-3.10389990778673,0.0020920252190826,0.500859069641872,-1.47306167851051,204,True,Lower in AD,True,Top 2000,2000
OSBPL8,11718644_x_at,LOC114882,0.0978880945662653,9.81011920529801,3.1028327384467,0.0020993449799297,0.500859069641872,-1.47596434337062,205,True,Higher in AD,True,Top 2000,2000
GABRB2,11740352_a_at,LOC2561,-0.0695123460599046,2.44005298013245,-3.10139346421915,0.0021092544152783,0.500859069641872,-1.47987764812433,206,True,Lower in AD,True,Top 2000,2000
IER5,11716629_at,LOC51278,-0.155617738763577,7.02061258278146,-3.10085517451793,0.0021129716158209,0.500859069641872,-1.48134079253258,207,True,Lower in AD,True,Top 2000,2000
CYP4F3,11759103_at,,0.227480339208673,8.97858609271523,3.09948019221051,0.0021224940861625,0.500859069641872,-1.48507710662816,208,True,Higher in AD,True,Top 2000,2000
MAP2K6,11724606_a_at,LOC5608,0.135534635562706,6.29980463576159,3.0991259952094,0.0021249534834297,0.500859069641872,-1.48603933525229,209,True,Higher in AD,True,Top 2000,2000
KIAA0040,11745808_a_at,LOC9674,0.150538368218848,6.81526821192053,3.09590300969446,0.0021474535389002,0.500859069641872,-1.49479034399414,210,True,Higher in AD,True,Top 2000,2000
KDELR2,11756019_a_at,LOC11014,-0.117870927096776,7.42436754966887,-3.09471192992669,0.0021558240186412,0.500859069641872,-1.49802220088466,211,True,Lower in AD,True,Top 2000,2000
RAET1L || RAET1G || ULBP2,11753308_s_at,,-0.0736657527365075,1.88043377483444,-3.09439100354609,0.0021580845093224,0.500859069641872,-1.49889279918979,212,True,Lower in AD,True,Top 2000,2000
SLC2A14 || SLC2A3,11734657_s_at,,0.191883381824819,7.95258278145695,3.09409282494999,0.0021601867297152,0.500859069641872,-1.49970161265249,213,True,Higher in AD,True,Top 2000,2000
AHCTF1,11730252_s_at,LOC25909,0.128661028988859,6.92269536423841,3.08702597401773,0.0022105650748543,0.510144704611002,-1.51884927424618,214,True,Higher in AD,True,Top 2000,2000
SLC2A14 || SLC2A3,11736556_s_at,,0.217009672876309,6.93712582781457,3.08166902031949,0.0022494724958236,0.516709063622077,-1.53333676033235,215,True,Higher in AD,True,Top 2000,2000
LAMP2,11750202_a_at,LOC3920,0.179611512865318,5.30638741721854,3.07650805792628,0.0022875519004802,0.520429825081832,-1.54727200716465,216,True,Higher in AD,True,Top 2000,2000
MBP,11757273_s_at,LOC4155,0.235092602254075,5.69247682119205,3.073922887556,0.0023068484653203,0.520429825081832,-1.55424410161267,217,True,Higher in AD,True,Top 2000,2000
ZFYVE16,11739855_a_at,LOC9765,0.260231278258998,3.53929801324503,3.07237625711558,0.0023184645462301,0.520429825081832,-1.5584126838476,218,True,Higher in AD,True,Top 2000,2000
ZNF705E || ZNF705B || ZNF705A || ZNF705D,11750499_s_at,,0.0986259877781513,1.92130132450331,3.07107505742483,0.0023282789765331,0.520429825081832,-1.5619182485402,219,True,Higher in AD,True,Top 2000,2000
AQP9,11749906_a_at,LOC366,0.209360529285343,8.13416887417219,3.07090111394173,0.002329593856413,0.520429825081832,-1.56238676503771,220,True,Higher in AD,True,Top 2000,2000
SPG20,11748660_a_at,LOC23111,0.189178317922284,6.12154966887417,3.06992756210261,0.0023369657903176,0.520429825081832,-1.56500856825778,221,True,Higher in AD,True,Top 2000,2000
MXD3,11735170_at,LOC83463,0.221485656306838,7.6170298013245,3.06960188055608,0.0023394367061144,0.520429825081832,-1.56588546492022,222,True,Higher in AD,True,Top 2000,2000
LIMK2,11739043_a_at,LOC3985,0.189225569562355,8.62262913907285,3.06587828820436,0.0023678586535318,0.521974663314744,-1.57590505643512,223,True,Higher in AD,True,Top 2000,2000
SLC2A14 || SLC2A3,11752739_s_at,,0.184421181437008,4.71138079470199,3.06584129666243,0.0023681425947563,0.521974663314744,-1.5760045378228,224,True,Higher in AD,True,Top 2000,2000
TMBIM6,11718408_x_at,LOC7009,0.0616590029151749,10.8998907284768,3.06454806953952,0.0023780889168148,0.521974663314744,-1.57948171054918,225,True,Higher in AD,True,Top 2000,2000
GK,11750720_s_at,LOC2710,0.220911766111645,8.45403973509934,3.06234334966384,0.0023951342712835,0.523389827971712,-1.58540650824811,226,True,Higher in AD,True,Top 2000,2000
USP32,11762047_at,,0.23715121966495,7.21809271523179,3.06066548810551,0.0024081815660071,0.523922708452989,-1.58991279960542,227,True,Higher in AD,True,Top 2000,2000
,11762658_at,,0.0605445669226734,2.06260927152318,3.05726784497087,0.0024348026019951,0.52640061559725,-1.59903090702102,228,True,Higher in AD,True,Top 2000,2000
MPP7,11734216_a_at,LOC143098,-0.108353455293506,2.77463245033113,-3.05649584701851,0.0024408889355641,0.52640061559725,-1.601101366155,229,True,Lower in AD,True,Top 2000,2000
MAOB,11719499_at,LOC4129,0.11665625668673,2.74328145695364,3.05001429255169,0.0024925433069236,0.535203233720574,-1.6184653062294,230,True,Higher in AD,True,Top 2000,2000
FAM8A1,11756601_a_at,LOC51439,0.20039239676737,6.31133443708609,3.04556112547484,0.0025286130050137,0.53573595401371,-1.63037528991573,231,True,Higher in AD,True,Top 2000,2000
INTS6,11751761_a_at,LOC26512,0.156823257060841,5.25172185430464,3.04497914495148,0.0025333622106958,0.53573595401371,-1.63193059432076,232,True,Higher in AD,True,Top 2000,2000
TLR2,11754833_a_at,LOC7097,0.10665087121544,10.391642384106,3.04246531281699,0.0025539704831054,0.53573595401371,-1.63864545415082,233,True,Higher in AD,True,Top 2000,2000
SNX29P2,11737842_x_at,LOC440352,-0.21226243905275,5.27546357615894,-3.04160940316647,0.002561022275969,0.53573595401371,-1.64093054749064,234,True,Lower in AD,True,Top 2000,2000
MBD6,11722250_s_at,LOC114785,0.112549789248769,9.19524503311258,3.03718815446895,0.0025977345046173,0.53573595401371,-1.6527247573238,235,True,Higher in AD,True,Top 2000,2000
TPCN2,11736837_a_at,LOC219931,0.182004182035226,4.66284437086093,3.03615267645057,0.0026064022885212,0.53573595401371,-1.65548470176685,236,True,Higher in AD,True,Top 2000,2000
GLIS2,11718471_at,LOC84662,0.153054486033112,2.76045695364238,3.03565286859416,0.0026105955842867,0.53573595401371,-1.65681656590598,237,True,Higher in AD,True,Top 2000,2000
WLS,11745018_a_at,LOC79971,0.375353797061664,5.78168543046358,3.03429560684323,0.0026220140512946,0.53573595401371,-1.66043229848366,238,True,Higher in AD,True,Top 2000,2000
ARFGAP3,11750980_a_at,LOC26286,0.104607225365351,2.53678476821192,3.03405806934582,0.0026240171350562,0.53573595401371,-1.66106494076563,239,True,Higher in AD,True,Top 2000,2000
P2RY10,11741190_a_at,LOC27334,-0.229476874541185,5.54494370860927,-3.02874273412566,0.0026692091312881,0.53573595401371,-1.67520935867822,240,True,Lower in AD,True,Top 2000,2000
REM2,11729533_s_at,LOC161253,0.157570309507345,8.87358940397351,3.0275562119005,0.0026793942809171,0.53573595401371,-1.67836359843948,241,True,Higher in AD,True,Top 2000,2000
CLIC1,11757474_x_at,LOC1192,0.0456700586396286,11.5838311258278,3.0275096393011,0.0026797947888685,0.53573595401371,-1.67848738304287,242,True,Higher in AD,True,Top 2000,2000
ZNF410,11725690_a_at,LOC57862,-0.0906239843043814,7.2309238410596,-3.02589334314174,0.0026937284795408,0.53573595401371,-1.68278220903414,243,True,Lower in AD,True,Top 2000,2000
PFN2,11753675_x_at,LOC5217,0.0969373617103326,2.55843708609272,3.02565348706386,0.0026958018798411,0.53573595401371,-1.68341937245985,244,True,Higher in AD,True,Top 2000,2000
FAM129C,11750959_x_at,LOC199786,-0.158680673448047,4.46358609271523,-3.02448546269135,0.0027059196555977,0.53573595401371,-1.68652148491318,245,True,Lower in AD,True,Top 2000,2000
SIPA1L2,11757924_s_at,LOC57568,0.265640663873499,6.89901324503311,3.02355824146234,0.0027139763385056,0.53573595401371,-1.68898325986011,246,True,Higher in AD,True,Top 2000,2000
MEGF9,11749724_a_at,LOC1955,0.166680476077312,8.28819867549669,3.0233872645484,0.0027154643707579,0.53573595401371,-1.68943712697077,247,True,Higher in AD,True,Top 2000,2000
NXPH4,11741289_s_at,LOC11247,-0.0847951864193916,3.16029801324503,-3.02329452762122,0.0027162717845142,0.53573595401371,-1.68968329192859,248,True,Lower in AD,True,Top 2000,2000
PANX2,11728043_at,LOC56666,0.239857574595902,6.58833443708609,3.01990549974844,0.0027459300133484,0.53573595401371,-1.69867443185535,249,True,Higher in AD,True,Top 2000,2000
MAPK14,11759946_at,,0.213020009511199,7.72134768211921,3.01975812333771,0.0027472264614748,0.53573595401371,-1.69906520963376,250,True,Higher in AD,True,Top 2000,2000
NT5C2,11722568_at,LOC22978,0.164387748485872,6.72600331125828,3.01804318425944,0.0027623538943982,0.53573595401371,-1.70361116661584,251,True,Higher in AD,True,Top 2000,2000
FOXD2,11740780_at,LOC2306,0.116787889948487,2.64441721854305,3.0155496303528,0.0027844859281274,0.53573595401371,-1.7102167649638,252,True,Higher in AD,True,Top 2000,2000
LOC284751,11759953_at,LOC284751,0.167963891201441,3.24859933774834,3.01495409284621,0.0027897957625973,0.53573595401371,-1.71179362987899,253,True,Higher in AD,True,Top 2000,2000
BCL6,11720745_a_at,LOC604,0.133719939418037,10.4978112582781,3.01345756205679,0.0028031799341952,0.53573595401371,-1.71575485998331,254,True,Higher in AD,True,Top 2000,2000
JUP,11716343_a_at,LOC3728,-0.30025679568107,6.11529801324503,-3.01302464221296,0.0028070627134749,0.53573595401371,-1.71690043058243,255,True,Lower in AD,True,Top 2000,2000
